run_id,benchmark,split,arch,tier,lambda_val,lambda_regime,seed_idx,global_seed,final_id_acc,final_ood_acc,escaped,mean_whitened_gca,top_hessian_eig,status
dense_grid_hbar_lam_0.020_s24,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.02,boundary,24,1015,91.5606,73.5806,False,0.0514,1.921861946752332e-05,PASS
dense_grid_hbar_lam_0.020_s25,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.02,boundary,25,1057,98.2829,100.0,True,0.0465,2.710162535732768e-05,PASS
dense_grid_hbar_lam_0.020_s26,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.02,boundary,26,1099,90.2381,58.544,False,0.0512,2.646830421904465e-05,PASS
dense_grid_hbar_lam_0.020_s27,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.02,boundary,27,1141,93.7883,63.155,False,0.0552,1.9951968666939916e-05,PASS
dense_grid_hbar_lam_0.020_s28,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.02,boundary,28,1183,91.7765,23.0818,False,0.0489,3.0111391292161724e-05,PASS
dense_grid_hbar_lam_0.020_s29,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.02,boundary,29,1225,93.6071,32.308,False,0.0639,2.928061021110672e-05,PASS
dense_grid_hbar_lam_0.022_s0,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,0,7,93.3599,97.9596,True,0.0548,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s1,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,1,49,96.2925,97.4033,True,0.0546,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s2,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,2,91,94.2126,34.8216,False,0.0516,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s3,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,3,133,93.5543,55.2741,False,0.0502,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s4,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,4,175,91.7973,48.9927,False,0.0511,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s5,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,5,217,93.5028,40.1816,False,0.0528,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s6,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,6,259,93.0095,50.5249,False,0.0519,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s7,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,7,301,91.5916,99.0095,True,0.0507,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s8,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,8,343,94.4464,66.9363,False,0.0533,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s9,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,9,385,93.6976,98.2739,True,0.0534,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s10,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,10,427,96.2301,98.2295,True,0.0521,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s11,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,11,469,94.6784,98.447,True,0.0503,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s12,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,12,511,92.2416,47.8725,False,0.0501,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s13,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,13,553,92.0325,98.7951,True,0.0491,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s14,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,14,595,92.2074,58.0187,False,0.0531,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s15,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,15,637,92.3511,60.6743,False,0.0475,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s16,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,16,679,95.5412,42.0768,False,0.0515,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s17,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,17,721,90.7305,97.74,True,0.0525,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s18,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,18,763,92.6726,99.5,True,0.0498,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s19,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,19,805,91.6322,98.1413,True,0.0505,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s20,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,20,847,94.2855,38.1529,False,0.0475,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s21,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,21,889,98.0,97.5119,True,0.052,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s22,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,22,931,93.4212,98.4762,True,0.0542,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s23,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,23,973,92.9666,98.3661,True,0.0513,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s24,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,24,1015,91.7477,46.9562,False,0.0518,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s25,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,25,1057,98.0,50.1159,False,0.0523,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s26,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,26,1099,93.4619,97.2119,True,0.0547,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s27,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,27,1141,95.3863,52.959,False,0.0499,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s28,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,28,1183,95.9684,98.7201,True,0.0487,2.6e-05,PASS
dense_grid_hbar_lam_0.022_s29,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.022,boundary,29,1225,95.4832,97.6339,True,0.0513,2.6e-05,PASS
dense_grid_hbar_lam_0.025_s0,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,0,7,94.8976,67.1318,False,0.0395,2.3578232219106127e-05,PASS
dense_grid_hbar_lam_0.025_s1,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,1,49,93.9384,90.8803,True,0.0452,3.8111517630354935e-05,PASS
dense_grid_hbar_lam_0.025_s2,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,2,91,93.3733,54.4071,False,0.0517,2.5205871463911396e-05,PASS
dense_grid_hbar_lam_0.025_s3,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,3,133,93.776,83.1316,True,0.0429,4.2173518623021127e-05,PASS
dense_grid_hbar_lam_0.025_s4,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,4,175,93.6724,67.8053,False,0.0465,3.358001790696351e-05,PASS
dense_grid_hbar_lam_0.025_s5,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,5,217,95.168,47.8121,False,0.044,1.6883197715604174e-05,PASS
dense_grid_hbar_lam_0.025_s6,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,6,259,95.2245,16.8707,False,0.0421,2.605331956749801e-05,PASS
dense_grid_hbar_lam_0.025_s7,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,7,301,95.7624,60.703,False,0.0411,2.3015021210495205e-05,PASS
dense_grid_hbar_lam_0.025_s8,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,8,343,95.4588,96.0498,True,0.0448,2.5768203161711342e-05,PASS
dense_grid_hbar_lam_0.025_s9,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,9,385,92.5751,100.0,True,0.0396,1.931054005729645e-05,PASS
dense_grid_hbar_lam_0.025_s10,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,10,427,91.5064,46.4292,False,0.0449,2.8254138520502693e-05,PASS
dense_grid_hbar_lam_0.025_s11,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,11,469,94.0291,97.8972,True,0.0352,1.697679001499731e-05,PASS
dense_grid_hbar_lam_0.025_s12,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,12,511,96.0977,80.5728,True,0.0412,3.7991402543529376e-05,PASS
dense_grid_hbar_lam_0.025_s13,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,13,553,91.5434,68.0116,False,0.0495,2.821102733885914e-05,PASS
dense_grid_hbar_lam_0.025_s14,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,14,595,91.9213,87.6696,True,0.0481,2.240821673216942e-05,PASS
dense_grid_hbar_lam_0.025_s15,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,15,637,96.2478,70.7126,False,0.0422,2.106509043533707e-05,PASS
dense_grid_hbar_lam_0.025_s16,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,16,679,94.0874,85.4736,True,0.044,1.8736129171981293e-05,PASS
dense_grid_hbar_lam_0.025_s17,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,17,721,93.7643,87.8468,True,0.0588,2.9247602751480675e-05,PASS
dense_grid_hbar_lam_0.025_s18,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,18,763,93.6608,100.0,True,0.0422,2.791060678235028e-05,PASS
dense_grid_hbar_lam_0.025_s19,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,19,805,93.8128,100.0,True,0.0433,3.771048800480032e-05,PASS
dense_grid_hbar_lam_0.025_s20,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,20,847,96.1639,51.9231,False,0.057,2.287002617573288e-05,PASS
dense_grid_hbar_lam_0.025_s21,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,21,889,95.7285,37.3251,False,0.0477,4.330175562108419e-05,PASS
dense_grid_hbar_lam_0.025_s22,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,22,931,92.736,81.926,True,0.0453,1.749833719974656e-05,PASS
dense_grid_hbar_lam_0.025_s23,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,23,973,95.9162,48.4786,False,0.0476,3.597165321140981e-05,PASS
dense_grid_hbar_lam_0.025_s24,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,24,1015,94.2242,100.0,True,0.0432,2.8798456429401813e-05,PASS
dense_grid_hbar_lam_0.025_s25,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,25,1057,94.4076,69.3137,False,0.0508,2.053774463339293e-05,PASS
dense_grid_hbar_lam_0.025_s26,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,26,1099,94.155,59.2063,False,0.0463,3.240882273589822e-05,PASS
dense_grid_hbar_lam_0.025_s27,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,27,1141,95.3471,100.0,True,0.0426,1.3598057381021292e-05,PASS
dense_grid_hbar_lam_0.025_s28,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,28,1183,94.1736,46.5628,False,0.0472,3.2184061834128105e-05,PASS
dense_grid_hbar_lam_0.025_s29,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.025,boundary,29,1225,94.8842,86.2813,True,0.0436,3.477316595344637e-05,PASS
dense_grid_hbar_lam_0.028_s0,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,0,7,93.3509,38.9352,False,0.0411,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s1,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,1,49,92.9658,97.0639,True,0.0472,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s2,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,2,91,94.4368,97.3812,True,0.0463,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s3,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,3,133,93.9527,53.1442,False,0.0461,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s4,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,4,175,92.2581,98.3445,True,0.0472,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s5,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,5,217,96.4237,98.5904,True,0.0515,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s6,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,6,259,93.4855,96.8056,True,0.0465,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s7,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,7,301,94.2016,97.9508,True,0.0491,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s8,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,8,343,93.9477,37.8479,False,0.0519,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s9,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,9,385,93.6372,46.4941,False,0.0481,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s10,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,10,427,91.8845,61.1152,False,0.0452,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s11,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,11,469,97.5863,32.0,False,0.0476,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s12,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,12,511,95.179,98.2096,True,0.0464,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s13,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,13,553,91.4986,97.3547,True,0.0493,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s14,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,14,595,92.0726,48.3887,False,0.045,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s15,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,15,637,92.687,45.7027,False,0.0494,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s16,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,16,679,94.0003,98.8506,True,0.0492,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s17,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,17,721,91.5037,98.0067,True,0.0458,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s18,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,18,763,94.6397,97.6421,True,0.0504,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s19,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,19,805,94.6094,98.631,True,0.0466,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s20,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,20,847,96.1452,50.3268,False,0.0448,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s21,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,21,889,96.9762,98.6373,True,0.0515,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s22,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,22,931,94.9951,96.8251,True,0.0476,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s23,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,23,973,92.4498,98.3817,True,0.0469,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s24,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,24,1015,95.9848,45.6317,False,0.0489,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s25,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,25,1057,92.5749,50.6884,False,0.0459,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s26,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,26,1099,96.5906,97.4332,True,0.0455,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s27,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,27,1141,93.5674,97.5388,True,0.046,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s28,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,28,1183,95.0189,97.3702,True,0.0459,2.8e-05,PASS
dense_grid_hbar_lam_0.028_s29,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.028,boundary,29,1225,94.3564,96.7353,True,0.0463,2.8e-05,PASS
dense_grid_hbar_lam_0.030_s0,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,0,7,94.6409,33.7279,False,0.0485,1.626072677786439e-05,PASS
dense_grid_hbar_lam_0.030_s1,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,1,49,94.5364,32.9639,False,0.0472,2.2707896924807684e-05,PASS
dense_grid_hbar_lam_0.030_s2,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,2,91,93.8512,87.6223,True,0.0469,1.9107883557482917e-05,PASS
dense_grid_hbar_lam_0.030_s3,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,3,133,91.7144,37.7111,False,0.0543,2.85225899263726e-05,PASS
dense_grid_hbar_lam_0.030_s4,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,4,175,95.1426,90.0873,True,0.0471,4.114711490625327e-05,PASS
dense_grid_hbar_lam_0.030_s5,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,5,217,91.7871,57.6305,False,0.0487,3.267734819573727e-05,PASS
dense_grid_hbar_lam_0.030_s6,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,6,259,94.3141,85.3324,True,0.0455,1.9854972285848523e-05,PASS
dense_grid_hbar_lam_0.030_s7,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,7,301,95.079,65.206,False,0.0466,4.259247768380099e-05,PASS
dense_grid_hbar_lam_0.030_s8,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,8,343,92.1323,56.1793,False,0.0482,2.930368684181972e-05,PASS
dense_grid_hbar_lam_0.030_s9,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,9,385,95.3958,72.0569,False,0.0535,2.4827630242947065e-05,PASS
dense_grid_hbar_lam_0.030_s10,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,10,427,96.0075,100.0,True,0.0514,2.6947735332649397e-05,PASS
dense_grid_hbar_lam_0.030_s11,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,11,469,93.1326,56.2259,False,0.0467,3.4244970363890985e-05,PASS
dense_grid_hbar_lam_0.030_s12,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,12,511,95.992,58.1183,False,0.0459,2.1584417569975564e-05,PASS
dense_grid_hbar_lam_0.030_s13,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,13,553,94.2539,60.2398,False,0.0504,2.553373632355076e-05,PASS
dense_grid_hbar_lam_0.030_s14,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,14,595,95.4409,87.5288,True,0.0496,2.612865523951692e-05,PASS
dense_grid_hbar_lam_0.030_s15,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,15,637,94.2106,74.5726,False,0.0441,2.558001767763919e-05,PASS
dense_grid_hbar_lam_0.030_s16,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,16,679,94.2706,64.7418,False,0.0476,3.14379513864611e-05,PASS
dense_grid_hbar_lam_0.030_s17,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,17,721,96.1954,91.3601,True,0.0544,2.1141712077435983e-05,PASS
dense_grid_hbar_lam_0.030_s18,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,18,763,91.0177,95.1884,True,0.047,1.9014549922853265e-05,PASS
dense_grid_hbar_lam_0.030_s19,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,19,805,94.3168,45.5304,False,0.0515,2.4315077942690056e-05,PASS
dense_grid_hbar_lam_0.030_s20,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,20,847,92.411,100.0,True,0.0469,2.7736833397665545e-05,PASS
dense_grid_hbar_lam_0.030_s21,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,21,889,94.9163,89.2491,True,0.0461,2.3624292655787e-05,PASS
dense_grid_hbar_lam_0.030_s22,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,22,931,92.9591,54.3997,False,0.0554,3.2902458518457256e-05,PASS
dense_grid_hbar_lam_0.030_s23,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,23,973,93.4683,48.8911,False,0.0469,3.070693938396475e-05,PASS
dense_grid_hbar_lam_0.030_s24,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,24,1015,92.4958,79.8309,False,0.0466,3.069240080419393e-05,PASS
dense_grid_hbar_lam_0.030_s25,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,25,1057,97.0381,100.0,True,0.0395,1.8345300166266105e-05,PASS
dense_grid_hbar_lam_0.030_s26,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,26,1099,94.9804,77.1153,False,0.0414,2.3031369132843087e-05,PASS
dense_grid_hbar_lam_0.030_s27,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,27,1141,92.424,78.3243,False,0.0396,1.9108712337045897e-05,PASS
dense_grid_hbar_lam_0.030_s28,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,28,1183,94.6086,100.0,True,0.0465,1.0545437282143222e-05,PASS
dense_grid_hbar_lam_0.030_s29,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.03,boundary,29,1225,96.0617,94.6586,True,0.0474,2.8338913794909663e-05,PASS
dense_grid_hbar_lam_0.050_s0,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,0,7,93.0068,90.0,True,0.0412,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s1,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,1,49,91.7885,93.8277,True,0.0429,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s2,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,2,91,90.9885,94.4339,True,0.0465,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s3,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,3,133,95.4237,95.4391,True,0.0446,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s4,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,4,175,95.1804,96.5932,True,0.0423,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s5,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,5,217,95.2558,95.516,True,0.04,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s6,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,6,259,94.1703,93.2119,True,0.0423,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s7,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,7,301,92.8528,97.0489,True,0.0445,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s8,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,8,343,94.2353,93.8401,True,0.0447,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s9,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,9,385,92.9327,92.5493,True,0.0429,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s10,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,10,427,94.3749,95.3412,True,0.043,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s11,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,11,469,94.3764,93.5003,True,0.0416,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s12,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,12,511,94.6281,95.6708,True,0.0399,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s13,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,13,553,93.6753,96.3701,True,0.045,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s14,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,14,595,92.6046,99.0,True,0.0396,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s15,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,15,637,92.323,94.6063,True,0.0416,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s16,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,16,679,95.4383,95.8151,True,0.045,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s17,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,17,721,95.8518,95.0795,True,0.0423,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s18,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,18,763,95.8982,95.8802,True,0.0414,2.7e-05,PASS
dense_grid_hbar_lam_0.050_s19,hbar,split_b_recursion_depth,transformer_2l,tier_1_dense_grid,0.05,supercritical,19,805,96.0001,95.8436,True,0.0423,2.7e-05,PASS
