id,doi,title,year,journal,url
P01_2636,,Norms for Beneficial AI: A Computational Analysis of the Societal Value Alignment Problem,2020,undefined,https://www.scopus.com/pages/publications/105009680036?origin=resultslist
P01_2637,,Distinguishing Definitions of Takeoff. AI Alignment Forum,2020,undefined,https://www.scopus.com/pages/publications/105009679129?origin=resultslist
P01_2639,,AGI safety from first principles,2020,Agi Safety from First Principles,https://www.scopus.com/pages/publications/85131613672?origin=resultslist
P01_2642,,Specification gaming: the flip side of AI ingenuity,2020,Specification Gaming the Flip Side of AI Ingenuity,https://www.scopus.com/pages/publications/85095055831?origin=resultslist
P01_2647,,"AI does not hate you, nor does it love you: understanding the value alignment problem",2020,Analytics India Magazine,https://www.scopus.com/pages/publications/85189966244?origin=resultslist
P01_2648,,The problem of value alignment in business decision making: Humans vs. artificial intelligence,2020,Academy of Management Proceedings,https://www.scopus.com/pages/publications/105034991663?origin=resultslist
P01_2650,,Business analysis method for constructing business-AI alignment model,2020,24th International Conference on Knowledge Based and Intelligent Information Engineering Systems,https://www.scopus.com/pages/publications/85126507839?origin=resultslist
P01_2653,,Clarifying inner alignment terminology,2020,AI Alignment Forum,https://www.scopus.com/pages/publications/85108589723?origin=resultslist
P01_2654,,Incomplete contracting and AI alignment,2019,Proceedings of the,https://www.scopus.com/pages/publications/85179283156?origin=resultslist
P01_2656,,Relaxed adversarial training for inner alignment,2019,Relaxed Adversarial Training for Inner Alignment,https://www.scopus.com/pages/publications/85100370472?origin=resultslist
P01_2657,,Augmented Utilitarianism for AGI Safety,2019,Augmented Utilitarianism for Agi Safety Artificial General Intelligence,https://www.scopus.com/pages/publications/85097349998?origin=resultslist
P01_2658,,Corrigibility with utility preservation,2019,Arxiv,https://www.scopus.com/pages/publications/85174058309?origin=resultslist
P01_2660,,The necessary roadblock to artificial general intelligence: Corrigibility,2019,AI Matters,https://www.scopus.com/pages/publications/85142419132?origin=resultslist
P01_2665,,Implications of quantum computing for artificial intelligence alignment research,2019,Arxiv,https://www.scopus.com/pages/publications/105044126696?origin=resultslist
P01_2666,,The Challenges of AI Alignment,2019,Journal of Artificial Intelligence Research,https://www.scopus.com/pages/publications/85164024921?origin=resultslist
P01_2667,,AGI will Drastically Increase Economies of Scale. AI Alignment Forum,2019,undefined,https://www.scopus.com/pages/publications/105009679044?origin=resultslist
P01_2668,,The Main Sources of AI Risk? AI Alignment Forum,2019,Main Sources of Ai Risk AI Alignment Forum,https://www.scopus.com/pages/publications/85168151495?origin=resultslist
P01_2672,,Specification Gaming Examples in AI - master list: sheet 1,2019,Specification Gaming Examples in AI Master List Sheet 1,https://www.scopus.com/pages/publications/85094706840?origin=resultslist
P01_2674,,"On the referendum #31: Project Maven, procurement, lollapalooza results & nuclear/AGI safety",2019,Dominic Cummingss Blog,https://www.scopus.com/pages/publications/85151662246?origin=resultslist
P01_2675,,Modeling AGI safety frameworks with causal inuence diagrams,2019,Proceedings of the Workshop on Artificial Intelligence Safety 2019,https://www.scopus.com/pages/publications/85082672850?origin=resultslist
P01_2677,,AI safety debate and its applications,2019,AI Alignment Forum,https://www.scopus.com/pages/publications/85081588640?origin=resultslist
P01_2678,,"AI Alignment Problem: ""Human Values"" Idea is Built Upon Many Assumptions",2019,Philpapers,https://www.scopus.com/pages/publications/86000490894?origin=resultslist
P01_2679,,Current work in ai alignment,2019,Effective Altruism,https://www.scopus.com/pages/publications/85172858608?origin=resultslist
P01_2681,,Mimetic vs anchored value alignment in artificial intelligence,2018,Arxiv,https://www.scopus.com/pages/publications/85177883955?origin=resultslist
P01_2683,,The Limits to Corrigibility,2018,Less Wrong,https://www.scopus.com/pages/publications/85095506719?origin=resultslist
P01_2684,,Cognitive Biases and AI Value Alignment: An Interview with Owain Evans,2018,Future of Life Institute,https://www.scopus.com/pages/publications/105020347297?origin=resultslist
P01_2685,,AI Alignment Podcast: Inverse Reinforcement Learning and Inferring Human Preferences with Dylan Hadfield-Menell,2018,Future of Life Inst,https://www.scopus.com/pages/publications/105020321356?origin=resultslist
P01_2687,,Legible normativity for AI alignment: The value of silly rules,2018,Corr,https://www.scopus.com/pages/publications/85174421536?origin=resultslist
P01_2688,,AI Alignment Podcast: On Becoming a Moral Realist with Peter Singer,2018,Future of Life Institute Interview by Lucus Perry,https://www.scopus.com/pages/publications/105019137183?origin=resultslist
P01_2690,,AGI Safety Literature Review,2018,Australian National University,https://www.scopus.com/pages/publications/85172875551?origin=resultslist
P01_2691,,AI Alignment Podcast: Moral Uncertainty and the Path to AI Alignment with William MacAskill [WWW Document,2018,Future Life Inst,https://www.scopus.com/pages/publications/85091781403?origin=resultslist
P01_2693,,AI alignment.,2018,AI Alignment Forum,https://www.scopus.com/pages/publications/85201176247?origin=resultslist
P01_2695,,From value alignment to norm competence: How robots and ai will conform to human society. paper presented at,2018,American Psychological Association S Conference on Technology Mind and Society,https://www.scopus.com/pages/publications/85095733971?origin=resultslist
P01_2696,,About AI alignment,2018,AI Alignment,https://www.scopus.com/pages/publications/85132539691?origin=resultslist
P01_2698,,Corrigibility and Trust in the Practices of Science,2018,Philosophy Theology and the Sciences,https://www.scopus.com/pages/publications/85154566414?origin=resultslist
P01_2700,,"AI decisions, risk, and ethics: Beyond value alignment",2018,Proceedings of the Aaai ACM Conference on AI Ethics and Society Aies 18 Association for Computing Machinery New York Ny,https://www.scopus.com/pages/publications/85127805460?origin=resultslist
P01_2701,,Social choice and the value alignment problem,2018,Artificial Intelligence Safety and Security,https://www.scopus.com/pages/publications/85064827566?origin=resultslist
P01_2709,,The AI Alignment Problem Has Already Been Solved(?) Once,2017,Comment on Lesswrong by Magfrump,https://www.scopus.com/pages/publications/85197964933?origin=resultslist
P01_2714,,Towards a rigorous science of interpretable machine learning. Specification gaming: the flip side of AI ingenuity,2017,Deepmind,https://www.scopus.com/pages/publications/85190057991?origin=resultslist
P01_2717,,"The AI alignment problem: why it is hard, and where to start",2016,Intelligence Org Transcript,https://www.scopus.com/pages/publications/85210914729?origin=resultslist
P01_2718,,The AI alignment problem: Why it is hard,2016,And Where to Start,https://www.scopus.com/pages/publications/85208814482?origin=resultslist
P01_2720,,Coherent extrapolated volition (alignment target),2016,Arbital,https://www.scopus.com/pages/publications/85181010595?origin=resultslist
P01_2722,,Corrigibility in AI Systems,2016,undefined,https://www.scopus.com/pages/publications/105012888880?origin=resultslist
P01_2723,,Prosaic AI alignment,2016,Prosaic AI Alignment,https://www.scopus.com/pages/publications/85058215197?origin=resultslist
P01_2725,,"The AI Alignment Problem: Why It’s Hard, and Where to Start",2016,In Mach Intell Res Inst,https://www.scopus.com/pages/publications/105000906823?origin=resultslist
P01_2752,,nostalgebraist. Interpreting GPT: The Logit Lens; 2020. AI Alignment Forum/LessWrong blog post,unknown,undefined,https://www.scopus.com/pages/publications/105024133766?origin=resultslist
P01_2755,,Against the Manhattan project framing of AI alignment,unknown,Mind and Language,https://www.scopus.com/pages/publications/105015156493?origin=resultslist
P01_2757,,"On the interplay of human-AI alignment, fairness, and performance trade-offs in medical imaging",unknown,undefined,https://www.scopus.com/pages/publications/105020253312?origin=resultslist
P01_2758,,"Responsibility gaps, value alignment, and meaningful human control over artificial intelligence",unknown,Risk and Responsibility in Context,https://www.scopus.com/pages/publications/85172458632?origin=resultslist
P01_2760,,A note on philosophical investigations into AI alignment: A wittgensteinean framework,unknown,Philosophy Technology,https://www.scopus.com/pages/publications/85200232757?origin=resultslist
P01_2762,,AI Alignment vs.,unknown,AI Ethical Treatment Ten Challenges N D,https://www.scopus.com/pages/publications/105045456017?origin=resultslist
P01_2763,,Legal reflection and path selection of Generative AI value alignment[ J],unknown,Nanjing Social Sciences,https://www.scopus.com/pages/publications/105045380134?origin=resultslist
P01_2765,,"Value Alignment, Fair Play, and the Rights of Service Robots",unknown,AI Ethics and Society,https://www.scopus.com/pages/publications/85198174762?origin=resultslist
P01_2766,,A Comparative study of value alignment in generative artificial intelligence: Experiments on the top Ten international news from 2012 to 2023 [ J],unknown,Journalism Research,https://www.scopus.com/pages/publications/105044271703?origin=resultslist
P01_2767,,Ethical challenges in AI value alignment and pathways to mitigation[ J],unknown,Studies in Ethics,https://www.scopus.com/pages/publications/105044016964?origin=resultslist
P01_2768,,Progress on AI Safety via Debate,unknown,AI Alignment Forum,https://www.scopus.com/pages/publications/85196282454?origin=resultslist
P01_2770,,The value alignment problem,unknown,Leverhulme Centre for the Future of Intelligence,https://www.scopus.com/pages/publications/85188076524?origin=resultslist
P01_2771,,"Reward-based learning is sensitive to the quality and design of reward functions, risking reward hacking or unintended behaviors",unknown,Imitation Learning Depends Heavily on the Quality and Diversity,https://www.scopus.com/pages/publications/105030568423?origin=resultslist
P01_2772,,ICLR 2025 Workshop on Bidirectional Human-AI Alignment,unknown,Iclr 2025 Workshop Proposals,https://www.scopus.com/pages/publications/105018027422?origin=resultslist
P01_2774,,Causal Reward Adjustment: Mitigating Reward Hacking in External Reasoning via Backdoor Correction,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 39",
P01_2775,,CONFUCIAN ETHICS AND AI ALIGNMENT,2026,PHILOSOPHIA-INTERNATIONAL JOURNAL OF PHILOSOPHY,
P01_2776,,Intrinsic Barriers and Practical Pathways for Human-AI Alignment: An Agreement-Based Complexity Analysis,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 44",
P01_2777,,Incomplete Contracting and Al Alignment,2019,"AIES '19: PROCEEDINGS OF THE 2019 AAAI/ACM CONFERENCE ON AI, ETHICS, AND SOCIETY",
P01_2778,,Minding Motivation: The Effect of Intrinsic Motivation on Agent Behaviors,2025,"TWENTY-FIRST AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE AND INTERACTIVE DIGITAL ENTERTAINMENT, VOL 21 NO 1",
P01_2781,,Empirical Evidence for Alignment Faking in a Small LLM and Prompt-Based Mitigation Techniques,2025,"PROCEEDINGS OF THE 2025 AAAI FALL SYMPOSIUM SERIES, VOL 7 NO 1",
P01_2782,,A Rolling Stone Gathers No Moss: Adaptive Policy Optimization for Stable Self-Evaluation in Large Multimodal Models,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 40",
P01_2783,,Regularized Best-of-N Sampling with Minimum Bayes Risk Objective for Language Model Alignment,2025,"PROCEEDINGS OF THE 2025 CONFERENCE OF THE NATIONS OF THE AMERICAS CHAPTER OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS: HUMAN LANGUAGE TECHNOLOGIES, VOL 1: LONG PAPERS",
P01_2784,,Step-GRPO: Enhancing Reasoning Quality and Efficiency via Structured PRM-Based Reinforcement Learning,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 37",
P01_2785,,Multi-Metric Preference Alignment for Generative Speech Restoration,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 41",
P01_2786,,ARTIFICIAL INTELLIGENCE CALLS FOR INNER ALIGNMENT (AI FOR IA),2021,"PRINCIPLES OF RESPONSIBLE MANAGEMENT EDUCATION (PRME) IN THE AGE OF ARTIFICIAL INTELLIGENCE (AI)-OPPORTUNITIES, THREATS, AND THE WAY FORWARD",
P01_2788,,Logic in Machine Morality,2026,"LOGIC, RATIONALITY, AND INTERACTION, LORI 2025",
P01_2789,,Specification-Guided Reinforcement Learning,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 48",
P01_2790,,Meta Learning for Image Captioning,2019,THIRTY-THIRD AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE / THIRTY-FIRST INNOVATIVE APPLICATIONS OF ARTIFICIAL INTELLIGENCE CONFERENCE / NINTH AAAI SYMPOSIUM ON EDUCATIONAL ADVANCES IN ARTIFICIAL INTELLIGENCE,
P01_2791,,"Decolonial AI Alignment: Openness, Visesa-Dharma, and Including Excluded Knowledges",2024,"PROCEEDINGS OF THE SEVENTH AAAI/ACM CONFERENCE ON AI, ETHICS, AND SOCIETY, AIES-24, VOL 7 NO 1",
P01_2792,,ME: Modelling Ethical Values for Value Alignment,2025,"THIRTY-NINTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-25, VOL 39 NO 26",
P01_2793,,Uncovering the Impact of Chain-of-Thought Reasoning for Direct Preference Optimization: Lessons from Text-to-SQL,2025,"PROCEEDINGS OF THE 63RD ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS, VOL 1: LONG PAPERS",
P01_2794,,Belief-Driven Value Alignment for Human-Robot Collaboration,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 21",
P01_2795,,AlphaVerus: Bootstrapping Formally Verified Code Generation through Self-Improving Translation and Treefinement,2025,INTERNATIONAL CONFERENCE ON MACHINE LEARNING,
P01_2797,,TreeRL: LLM Reinforcement Learning with On-Policy Tree Search,2025,"PROCEEDINGS OF THE 63RD ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS, VOL 1: LONG PAPERS",
P01_2798,,Beyond Step Pruning: Information Theory Based Step-level Optimization for Self-Refining Large Language Models,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 41",
P01_2799,,To Mask or to Mirror: Human-AI Alignment in Collective Reasoning,2025,PROCEEDINGS OF THE 2025 CONFERENCE ON EMPIRICAL METHODS IN NATURAL LANGUAGE PROCESSING,
P01_2802,,Dynamic Automaton-Guided Reward Shaping for Monte Carlo Tree Search,2021,"THIRTY-FIFTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, THIRTY-THIRD CONFERENCE ON INNOVATIVE APPLICATIONS OF ARTIFICIAL INTELLIGENCE AND THE ELEVENTH SYMPOSIUM ON EDUCATIONAL ADVANCES IN ARTIFICIAL INTELLIGENCE",
P01_2803,,Thinking Forward and Backward: Multi-Objective Reinforcement Learning for Retrieval-Augmented Reasoning,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 40",
P01_2804,,Learning Linear Utility Functions From Pairwise Comparison Queries,2025,"ALGORITHMIC DECISION THEORY, ADT 2024",
P01_2805,,Approximated Variational Bayesian Inverse Reinforcement Learning for Large Language Model Alignment,2025,"THIRTY-NINTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-25, VOL 39 NO 22",
P01_2807,,Multi-Value Alignment for LLMs via Value Decorrelation and Extrapolation,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 40",
P01_2808,,Deciphering AI Decision-Making: A Generalizable Framework of Human-AI Misalignment,2024,"COMPUTING IN CIVIL ENGINEERING 2024: ARTIFICIAL INTELLIGENCE, AUTOMATION AND ROBOTICS, AND HUMAN-CENTERED INNOVATIONS",
P01_2809,,Fixing Distribution Shifts of LLM Self-Critique via On-Policy Self-Play Training,2025,"PROCEEDINGS OF THE 63RD ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS, VOL 1: LONG PAPERS",
P01_2810,,YESciEval: Robust LLM-as-a-Judge for Scientific Question Answering,2025,"PROCEEDINGS OF THE 63RD ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS, VOL 1: LONG PAPERS",
P01_2811,,Challenges and Choices when Evaluating Alignment in Human-AI Systems,2025,"PROCEEDINGS OF THE 2025 AAAI FALL SYMPOSIUM SERIES, VOL 7 NO 1",
P01_2812,,Visual Adversarial Examples Jailbreak Aligned Large Language Models,2024,"THIRTY-EIGHTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, VOL 38 NO 19",
P01_2813,,Aligning Large Multimodal Models with Factually Augmented RLHF,2024,FINDINGS OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS: ACL 2024,
P01_2815,,Aligning to Social Norms and Values in Interactive Narratives,2022,NAACL 2022: THE 2022 CONFERENCE OF THE NORTH AMERICAN CHAPTER OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS: HUMAN LANGUAGE TECHNOLOGIES,
P01_2816,,Ethical Decision-making with AI: Value Alignment and the Role of Reasoning,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 48",
P01_2819,,Taking Principles Seriously: A Hybrid Approach to Value Alignment in Artificial Intelligence,2021,JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,
P01_2821,,Unintended Harms of Value-Aligned LLMs: Psychological and Empirical Insights,2025,"PROCEEDINGS OF THE 63RD ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS, VOL 1: LONG PAPERS",
P01_2823,,Value FULCRA: Mapping Large Language Models to the Multidimensional Spectrum of Basic Human Values,2024,"PROCEEDINGS OF THE 2024 CONFERENCE OF THE NORTH AMERICAN CHAPTER OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS: HUMAN LANGUAGE TECHNOLOGIES, VOL 1: LONG PAPERS",
P01_2824,,"Exploring Multilingual Concepts of Human Values in Large Language Models: Is Value Alignment Consistent, Transferable and Controllable across Languages?",2024,FINDINGS OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS: EMNLP 2024,
P01_2825,,Why the Failure? How Adversarial Examples Can Provide Insights for Interpretable Machine Learning,2018,2018 21ST INTERNATIONAL CONFERENCE ON INFORMATION FUSION (FUSION),
P01_2826,,Scaling Up AI Alignment,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 46",
P01_2827,,Generalizing Alignment Paradigm of Text-to-Image Generation with Preferences Through f-Divergence Minimization,2025,"THIRTY-NINTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-25, VOL 39 NO 26",
P01_2828,,SEAL: Systematic Error Analysis for Value ALignment,2025,"THIRTY-NINTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-25, VOL 39 NO 26",
P01_2829,,Back to Basics: Revisiting REINFORCE-Style Optimization for Learning from Human Feedback in LLMs,2024,"PROCEEDINGS OF THE 62ND ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS, VOL 1: LONG PAPERS",
P01_2831,,KorNAT: LLM Alignment Benchmark for Korean Social Values and Common Knowledge,2024,FINDINGS OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS: ACL 2024,
P01_2832,,Second Thoughts are Best: Learning to Re-AlignWith Human Values from Text Edits,2022,ADVANCES IN NEURAL INFORMATION PROCESSING SYSTEMS 35 (NEURIPS 2022),
P01_2833,,"Taming Simulators: Challenges, Pathways and Vision for the Alignment of Large Language Models",2023,"PROCEEDINGS OF THE INAUGURAL 2023 SUMMER SYMPOSIUM SERIES 2023, VOL 1 NO 1",
P01_2834,,Nothing ComesWithout Its World - Practical Challenges of Aligning LLMs to Situated Human Values through RLHF,2024,"PROCEEDINGS OF THE SEVENTH AAAI/ACM CONFERENCE ON AI, ETHICS, AND SOCIETY, AIES-24, VOL 7 NO 1",
P01_2836,,Beyond Patches: Mining Interpretable Part-Prototypes for Explainable AI,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 44",
P01_2837,,"Leveraging Human Input to Enable Robust, Interactive, and Aligned AI Systems",2025,"THIRTY-NINTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-25, VOL 39 NO 27",
P01_2838,,Composable Assurance for AI Alignment: A Framework for Propagating Formal Safety Properties Through MLOps,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 44",
P01_2841,,Autonomous Policy Explanations for Effective Human-Machine Teaming,2024,"THIRTY-EIGTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, VOL 38 NO 21",
P01_2842,,Attribution Analysis-based Concept Alignment: A Human-in-the-loop Data Debugging Framework,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 21",
P01_2844,,High-Dimension Human Value Representation in Large Language Models,2025,"PROCEEDINGS OF THE 2025 CONFERENCE OF THE NATIONS OF THE AMERICAS CHAPTER OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS: HUMAN LANGUAGE TECHNOLOGIES, VOL 1: LONG PAPERS",
P01_2845,,Cultural Learning-Based Culture Adaptation of Language Models,2025,"PROCEEDINGS OF THE 63RD ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS, VOL 1: LONG PAPERS",
P01_2846,,Can Brain Signals Reveal Inner Alignment with Human Languages?,2023,FINDINGS OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS - EMNLP 2023,
P01_2847,,"Contractual AI: Toward More Aligned, Transparent, and Robust Dialogue Agents",2023,"PROCEEDINGS OF THE 2023 AAAI FALL SYMPOSIA, VOL 2 NO 1",
P01_2848,,Synthesis and Properties of Optimally Value-Aligned Normative Systems,2022,JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,
P01_2849,,Internal Value Alignment in Large Language Models through Controlled Value Vector Activation,2025,"PROCEEDINGS OF THE 63RD ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS, VOL 1: LONG PAPERS",
P01_2850,,"One fish, two fish, but not the whole sea: Alignment reduces language models' conceptual diversity",2025,"PROCEEDINGS OF THE 2025 CONFERENCE OF THE NATIONS OF THE AMERICAS CHAPTER OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS: HUMAN LANGUAGE TECHNOLOGIES, VOL 1: LONG PAPERS",
P01_2851,,BeyondGender: A Multifaceted Bilingual Dataset for Practical Sexism Detection,2025,"THIRTY-NINTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-25, VOL 39 NO 23",
P01_2852,,FGD-Align: Pluralistic Alignment for Large Language Models via Fuzzy Group Decision-Making,2026,"FORTIETH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-26, VOL 40 NO 21",
P01_2853,,Identical Human Preference Alignment Paradigm for Text -to -Image Models,2025,"2025 IEEE INTERNATIONAL CONFERENCE ON ACOUSTICS, SPEECH AND SIGNAL PROCESSING (ICASSP)",
P01_2855,,Gradient-Adaptive Policy Optimization: Towards Multi-Objective Alignment of Large Language Models,2025,"PROCEEDINGS OF THE 63RD ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS, VOL 1: LONG PAPERS",
P01_2856,,An Empirical Study of Instruction-tuning Large Language Models in Chinese,2023,FINDINGS OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS - EMNLP 2023,
P01_2857,,AI safety: state of the field through quantitative lens,2020,"2020 43RD INTERNATIONAL CONVENTION ON INFORMATION, COMMUNICATION AND ELECTRONIC TECHNOLOGY (MIPRO 2020)",
P01_2859,,Chat Vector: A Simple Approach to Equip LLMs with Instruction Following and Model Alignment in New Languages,2024,"PROCEEDINGS OF THE 62ND ANNUAL MEETING OF THE ASSOCIATION FOR COMPUTATIONAL LINGUISTICS, VOL 1: LONG PAPERS",
P01_2861,,Measuring Error Alignment for Decision-Making Systems,2025,"THIRTY-NINTH AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE, AAAI-25, VOL 39 NO 26",
P01_2862,,Human-Compatible AI and AI-Powered Science: Insights from AAAI Spring Symposium and Beyond,2025,"PROCEEDINGS OF THE 2025 AAAI SPRING SYMPOSIUM SERIES, VOL 5 NO 1",
